9.21e+02, 8.66e+02, 8.23e+02, 9.76e+02, 9.62e+02, 8.60e+02, 9.19e+02, 9.49e+02, 7.51e+02, 8.52e+02, 8.90e+02, 8.45e+02, 7.71e+02, 8.38e+02, 9.16e+02, 8.19e+02, 8.59e+02, 8.91e+02, 8.44e+02, 8.47e+02, 7.56e+02, 1.00e+03, 8.73e+02, 7.71e+02, 8.90e+02, 7.83e+02, 8.04e+02, 9.10e+02, 8.07e+02, 8.75e+02, 9.29e+02, 9.01e+02, 8.80e+02, 8.02e+02, 9.41e+02, 7.83e+02, 9.99e+02, 7.74e+02, 7.34e+02, 8.90e+02, 9.20e+02, 8.14e+02, 8.25e+02, 8.13e+02, 8.63e+02, 8.63e+02, 9.03e+02, 9.03e+02, 8.16e+02, 7.24e+02, 9.98e+02
9.21e+02, 8.66e+02, 8.23e+02, 9.76e+02, 9.62e+02, 8.60e+02, 9.19e+02, 9.49e+02, 7.51e+02, 8.51e+02, 8.89e+02, 8.45e+02, 7.71e+02, 8.38e+02, 9.16e+02, 8.19e+02, 8.59e+02, 8.91e+02, 8.44e+02, 8.47e+02, 7.56e+02, 1.00e+03, 8.73e+02, 7.71e+02, 8.89e+02, 7.83e+02, 8.04e+02, 9.10e+02, 8.07e+02, 8.74e+02, 9.28e+02, 9.01e+02, 8.80e+02, 8.02e+02, 9.41e+02, 7.83e+02, 9.99e+02, 7.74e+02, 7.33e+02, 8.89e+02, 9.20e+02, 8.14e+02, 8.25e+02, 8.13e+02, 8.63e+02, 8.63e+02, 9.02e+02, 9.02e+02, 8.16e+02, 7.23e+02, 9.98e+02
9.21e+02, 8.66e+02, 8.23e+02, 9.76e+02, 9.62e+02, 8.60e+02, 9.19e+02, 9.49e+02, 7.51e+02, 8.51e+02, 8.89e+02, 8.45e+02, 7.71e+02, 8.38e+02, 9.16e+02, 8.19e+02, 8.59e+02, 8.91e+02, 8.44e+02, 8.47e+02, 7.56e+02, 1.00e+03, 8.73e+02, 7.71e+02, 8.89e+02, 7.83e+02, 8.04e+02, 9.10e+02, 8.07e+02, 8.74e+02, 9.28e+02, 9.01e+02, 8.80e+02, 8.02e+02, 9.41e+02, 7.83e+02, 9.99e+02, 7.74e+02, 7.33e+02, 8.89e+02, 9.20e+02, 8.14e+02, 8.25e+02, 8.13e+02, 8.63e+02, 8.63e+02, 9.02e+02, 9.02e+02, 8.16e+02, 7.23e+02, 9.98e+02
9.21e+02, 8.66e+02, 8.23e+02, 9.76e+02, 8.40e+02, 7.81e+02, 9.19e+02, 9.49e+02, 7.51e+02, 8.51e+02, 7.33e+02, 8.45e+02, 7.71e+02, 8.38e+02, 9.16e+02, 8.19e+02, 8.59e+02, 8.91e+02, 8.44e+02, 8.47e+02, 7.56e+02, 9.00e+02, 8.73e+02, 7.71e+02, 8.89e+02, 7.83e+02, 8.04e+02, 9.10e+02, 8.07e+02, 8.74e+02, 9.28e+02, 9.01e+02, 8.80e+02, 8.02e+02, 9.41e+02, 7.83e+02, 3.53e+02, 7.74e+02, 7.33e+02, 7.99e+02, 9.20e+02, 8.14e+02, 8.25e+02, 8.13e+02, 8.63e+02, 8.63e+02, 9.02e+02, 7.72e+02, 8.16e+02, 6.52e+02, 9.98e+02
8.46e+02, 8.01e+02, 7.74e+02, 8.31e+02, 6.71e+02, 7.13e+02, 7.42e+02, 5.93e+02, 6.49e+02, 7.64e+02, 6.71e+02, 7.80e+02, 7.04e+02, 7.65e+02, 7.83e+02, 6.73e+02, 8.17e+02, 7.83e+02, 8.44e+02, 2.73e+02, 7.56e+02, 2.15e+02, 7.53e+02, 6.87e+02, 8.20e+02, 6.90e+02, 6.11e+02, 8.51e+02, 8.07e+02, 6.87e+02, 7.43e+02, 8.50e+02, 7.27e+02, 6.69e+02, 9.41e+02, 7.08e+02, 3.49e+02, 7.27e+02, 6.94e+02, 6.30e+02, 7.64e+02, 7.34e+02, 7.37e+02, 7.21e+02, 7.62e+02, 7.54e+02, 8.51e+02, 7.72e+02, 6.58e+02, 6.52e+02, 2.52e+02
7.15e+02, 7.52e+02, 7.65e+02, 2.52e+02, 5.89e+02, 7.13e+02, 5.78e+02, 5.65e+02, 5.99e+02, 7.64e+02, 6.70e+02, 7.80e+02, 5.52e+02, 7.65e+02, 7.83e+02, 6.73e+02, 7.95e+02, 7.13e+02, 6.53e+02, 2.73e+02, 7.56e+02, 2.15e+02, 7.53e+02, 6.85e+02, 7.70e+02, 6.90e+02, 5.66e+02, 7.45e+02, 7.51e+02, 6.03e+02, 6.64e+02, 8.44e+02, 6.87e+02, 6.69e+02, 9.41e+02, 7.08e+02, 3.18e+02, 7.27e+02, 6.94e+02, 6.30e+02, 7.34e+02, 6.70e+02, 7.37e+02, 7.21e+02, 6.68e+02, 7.11e+02, 7.89e+02, 6.88e+02, 6.00e+02, 6.10e+02, 2.52e+02
7.15e+02, 7.03e+02, 7.65e+02, 2.52e+02, 5.89e+02, 7.13e+02, 5.78e+02, 5.65e+02, 5.99e+02, 7.09e+02, 6.70e+02, 7.80e+02, 4.82e+02, 7.65e+02, 7.83e+02, 6.23e+02, 7.95e+02, 6.87e+02, 6.53e+02, 2.73e+02, 7.56e+02, 2.15e+02, 7.23e+02, 6.23e+02, 7.70e+02, 6.43e+02, 5.66e+02, 7.45e+02, 7.49e+02, 6.03e+02, 5.22e+02, 7.73e+02, 6.87e+02, 6.41e+02, 8.95e+02, 7.08e+02, 3.18e+02, 6.84e+02, 6.62e+02, 6.30e+02, 7.34e+02, 6.14e+02, 7.37e+02, 6.65e+02, 6.11e+02, 7.11e+02, 7.50e+02, 6.03e+02, 6.00e+02, 6.10e+02, 2.52e+02
7.15e+02, 6.73e+02, 7.65e+02, 2.52e+02, 5.89e+02, 7.13e+02, 5.78e+02, 5.65e+02, 5.73e+02, 7.09e+02, 5.89e+02, 7.80e+02, 4.82e+02, 7.14e+02, 7.56e+02, 6.23e+02, 7.95e+02, 6.87e+02, 6.53e+02, 2.73e+02, 7.56e+02, 2.15e+02, 7.23e+02, 6.23e+02, 7.70e+02, 5.88e+02, 5.66e+02, 7.45e+02, 7.49e+02, 6.03e+02, 5.22e+02, 6.71e+02, 6.63e+02, 6.41e+02, 8.95e+02, 7.08e+02, 3.18e+02, 6.84e+02, 6.62e+02, 6.10e+02, 7.18e+02, 6.14e+02, 7.37e+02, 6.65e+02, 6.11e+02, 6.89e+02, 7.50e+02, 6.03e+02, 6.00e+02, 6.10e+02, 2.52e+02
7.15e+02, 6.73e+02, 7.65e+02, 2.52e+02, 5.89e+02, 7.13e+02, 5.78e+02, 5.65e+02, 5.73e+02, 7.09e+02, 5.89e+02, 7.80e+02, 4.82e+02, 7.14e+02, 7.56e+02, 6.23e+02, 7.95e+02, 6.87e+02, 6.53e+02, 2.73e+02, 7.56e+02, 2.15e+02, 7.23e+02, 6.23e+02, 6.88e+02, 5.78e+02, 5.66e+02, 7.45e+02, 7.49e+02, 6.03e+02, 5.22e+02, 6.71e+02, 6.02e+02, 6.41e+02, 8.95e+02, 7.08e+02, 3.18e+02, 6.84e+02, 6.62e+02, 6.10e+02, 7.18e+02, 6.14e+02, 7.37e+02, 6.65e+02, 6.11e+02, 6.89e+02, 7.50e+02, 6.03e+02, 6.00e+02, 6.10e+02, 2.52e+02
7.15e+02, 6.73e+02, 7.65e+02, 2.52e+02, 5.89e+02, 7.13e+02, 5.78e+02, 5.65e+02, 5.73e+02, 7.09e+02, 5.89e+02, 7.80e+02, 4.82e+02, 7.14e+02, 7.56e+02, 6.23e+02, 7.55e+02, 6.87e+02, 6.53e+02, 2.73e+02, 7.56e+02, 2.15e+02, 7.23e+02, 6.23e+02, 6.88e+02, 5.23e+02, 5.66e+02, 7.45e+02, 7.49e+02, 6.03e+02, 5.22e+02, 6.71e+02, 6.02e+02, 6.41e+02, 8.95e+02, 7.08e+02, 3.18e+02, 6.84e+02, 6.62e+02, 6.10e+02, 7.18e+02, 5.63e+02, 7.37e+02, 6.65e+02, 6.11e+02, 6.89e+02, 7.50e+02, 6.03e+02, 6.00e+02, 6.10e+02, 2.52e+02
