3.25e+01, 2.26e+01, 7.26e+00, 1.35e+02, 4.51e+01, 8.29e+01, 2.39e+02, 1.39e+02, 6.41e+01, 7.09e+01, 4.41e+01, 5.12e+01, 4.33e+01, 1.28e+01, 3.56e+01, 6.63e+01, 4.47e+01, 1.66e+02, 1.47e+02, 3.62e+01, 6.42e+00, 4.15e+01, 7.19e+01, 7.49e+01, 1.73e+02, 7.47e+01, 5.77e+01, 1.62e+02, 3.03e+01, 4.80e+01, 2.80e+01, 1.58e+02, 3.19e+01, 1.45e+02, 1.77e+02, 3.74e+01, 1.44e+02, 1.60e+02, 3.73e+01, 4.21e+01, 1.56e+02, 1.76e+02, 4.28e+01, 2.80e+01, 1.77e+02, 1.90e+02, 5.41e+01, 2.33e+02, 5.23e+01, 7.62e+01, 2.28e+02
2.11e+01, 1.34e+01, 1.37e-02, 9.38e+01, 4.08e+01, 4.37e+01, 1.18e+02, 1.36e+02, 6.16e+01, 4.69e+01, 4.02e+01, 4.96e+01, 3.71e+01, 9.95e+00, 3.38e+01, 4.55e+01, 2.45e+01, 1.63e+02, 1.42e+02, 2.68e+01, 4.30e+00, 3.78e+01, 6.66e+01, 7.19e+01, 5.15e+01, 4.97e+01, 5.57e+01, 1.57e+02, 2.20e+01, 4.64e+01, 1.78e+01, 1.22e+02, 2.83e+01, 1.40e+02, 1.73e+02, 2.81e+01, 4.86e+01, 1.60e+02, 3.05e+01, 4.19e+01, 5.33e+01, 9.49e+01, 4.10e+01, 2.67e+01, 4.20e+01, 1.37e+02, 5.09e+01, 5.43e+01, 2.46e+01, 6.70e+01, 7.90e+01
2.11e+01, 1.34e+01, 1.36e-04, 2.51e+01, 4.08e+01, 2.55e+01, 5.90e+01, 3.66e+01, 4.50e+01, 3.38e+01, 4.01e+01, 3.37e+01, 3.22e+01, 9.95e+00, 3.38e+01, 3.12e+01, 2.45e+01, 7.61e+01, 7.74e+01, 2.68e+01, 4.29e+00, 3.78e+01, 4.28e+01, 6.71e+01, 4.07e+01, 4.16e+01, 5.57e+01, 9.39e+01, 2.20e+01, 4.59e+01, 1.78e+01, 4.89e+01, 2.83e+01, 3.67e+01, 1.63e+02, 2.81e+01, 2.39e+01, 6.76e+01, 2.05e+01, 2.98e+01, 5.04e+01, 5.51e+01, 4.10e+01, 2.67e+01, 4.13e+01, 5.63e+01, 4.52e+01, 1.55e+01, 2.07e+01, 5.97e+01, 4.71e+01
2.11e+01, 3.70e+00, 0.00e+00, 3.51e+00, 1.16e+01, 1.81e+01, 2.35e+01, 4.18e+00, 7.75e+00, 7.46e+00, 1.64e+01, 1.98e+01, 1.09e+01, 9.95e+00, 2.65e+00, 2.76e+01, 6.80e+00, 3.17e+01, 8.01e+00, 1.45e+01, 4.29e+00, 1.61e+01, 3.03e+01, 3.57e+01, 1.65e+01, 1.19e+01, 2.34e+01, 3.76e+01, 2.20e+01, 1.77e+01, 1.78e+01, 1.95e+01, 8.03e+00, 1.76e+01, 1.43e+02, 1.46e+01, 1.57e+01, 2.44e+01, 1.32e+01, 1.73e+01, 8.14e+00, 1.39e+01, 3.37e+01, 2.43e+01, 1.87e+01, 3.73e+01, 9.24e+00, 6.47e+00, 1.77e+01, 2.25e+01, 1.62e+01
3.48e-01, 3.12e-01, 0.00e+00, 3.48e-05, 1.06e+00, 6.15e-01, 6.51e-01, 3.14e-01, 9.96e-01, 1.32e+00, 3.16e-01, 3.13e-01, 3.12e-01, 9.95e-01, 1.62e+00, 1.41e+00, 3.31e-01, 1.00e+00, 9.97e-01, 5.40e-02, 1.69e-03, 1.82e-02, 1.54e+00, 4.29e-01, 5.09e-01, 7.30e-01, 1.85e-01, 6.46e+00, 1.01e+00, 1.36e+00, 8.00e-01, 8.46e-03, 1.33e-01, 3.41e+00, 1.18e+02, 3.75e-01, 3.12e-01, 1.31e+00, 3.35e-01, 5.29e+00, 9.96e-01, 3.17e-01, 2.33e-01, 4.03e-01, 6.80e+00, 1.09e+00, 1.53e-02, 3.12e-01, 1.31e+00, 1.80e-01, 3.27e-01
3.12e-01, 3.12e-01, 0.00e+00, 0.00e+00, 6.24e-01, 3.12e-01, 6.24e-01, 3.12e-01, 9.95e-01, 1.31e+00, 3.12e-01, 3.12e-01, 3.12e-01, 0.00e+00, 1.62e+00, 1.31e+00, 3.12e-01, 3.12e-01, 9.95e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 3.12e-01, 6.24e-01, 0.00e+00, 1.79e+00, 9.95e-01, 1.31e+00, 6.24e-01, 0.00e+00, 0.00e+00, 0.00e+00, 1.18e+02, 3.12e-01, 3.12e-01, 1.31e+00, 3.12e-01, 3.06e-03, 9.95e-01, 3.12e-01, 7.31e-03, 3.12e-01, 2.58e-08, 1.43e-01, 5.22e-03, 3.12e-01, 1.31e+00, 0.00e+00, 3.67e-08
3.12e-01, 3.12e-01, 0.00e+00, 0.00e+00, 6.24e-01, 3.12e-01, 6.24e-01, 3.12e-01, 8.49e-01, 3.12e-01, 3.12e-01, 3.12e-01, 0.00e+00, 0.00e+00, 1.48e+00, 1.31e+00, 3.12e-01, 3.12e-01, 9.95e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 3.12e-01, 6.24e-01, 0.00e+00, 1.23e-01, 5.18e-01, 9.97e-01, 6.24e-01, 0.00e+00, 0.00e+00, 0.00e+00, 3.16e-01, 3.12e-01, 3.12e-01, 1.01e+00, 3.12e-01, 1.03e-07, 9.95e-01, 3.12e-01, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 7.55e-01, 0.00e+00, 0.00e+00
3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 6.24e-01, 0.00e+00, 6.24e-01, 3.12e-01, 0.00e+00, 3.12e-01, 3.12e-01, 3.12e-01, 0.00e+00, 0.00e+00, 6.27e-04, 3.12e-01, 3.12e-01, 3.12e-01, 9.95e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 5.34e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 1.20e-02, 3.12e-01, 3.12e-01, 5.78e-04, 2.10e-05, 0.00e+00, 9.95e-01, 1.72e-04, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 2.15e-01, 0.00e+00, 0.00e+00
3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 3.15e-01, 0.00e+00, 5.38e-01, 3.12e-01, 0.00e+00, 3.12e-01, 3.12e-01, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 3.12e-01, 3.12e-01, 9.95e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 6.34e-08, 3.12e-01, 3.43e-06, 0.00e+00, 0.00e+00, 0.00e+00, 3.01e-06, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 2.01e-01, 0.00e+00, 0.00e+00
2.10e-02, 0.00e+00, 0.00e+00, 0.00e+00, 1.99e-07, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 3.12e-01, 8.62e-08, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 3.12e-01, 3.12e-01, 9.95e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 1.94e-01, 0.00e+00, 0.00e+00
0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 3.12e-01, 1.85e-03, 9.95e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 2.14e-07, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 1.23e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 1.86e-01, 0.00e+00, 0.00e+00
0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 1.34e-04, 3.12e-01, 0.00e+00, 9.95e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 1.79e-01, 0.00e+00, 0.00e+00
0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 1.65e-01, 0.00e+00, 0.00e+00
0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.12e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 1.57e-01, 0.00e+00, 0.00e+00
