5.64e+02, 6.29e+02, 6.36e+02, 5.99e+02, 6.30e+02, 6.31e+02, 6.68e+02, 6.93e+02, 5.34e+02, 6.48e+02, 6.71e+02, 6.68e+02, 5.77e+02, 5.69e+02, 6.43e+02, 6.11e+02, 6.26e+02, 5.57e+02, 5.25e+02, 5.08e+02, 5.98e+02, 6.79e+02, 6.55e+02, 5.98e+02, 5.15e+02, 5.95e+02, 6.16e+02, 5.47e+02, 6.04e+02, 6.49e+02, 5.12e+02, 5.80e+02, 6.30e+02, 5.97e+02, 5.86e+02, 5.99e+02, 5.16e+02, 6.25e+02, 5.78e+02, 5.78e+02, 5.04e+02, 5.56e+02, 6.88e+02, 5.27e+02, 5.24e+02, 4.91e+02, 6.09e+02, 5.26e+02, 6.25e+02, 7.11e+02, 7.33e+02
5.64e+02, 6.26e+02, 6.33e+02, 5.98e+02, 6.30e+02, 6.31e+02, 6.68e+02, 6.93e+02, 5.31e+02, 6.47e+02, 6.69e+02, 6.68e+02, 5.77e+02, 5.69e+02, 6.43e+02, 6.11e+02, 6.25e+02, 5.57e+02, 5.25e+02, 5.06e+02, 5.94e+02, 6.79e+02, 6.54e+02, 5.94e+02, 5.15e+02, 5.90e+02, 6.16e+02, 5.47e+02, 6.04e+02, 6.47e+02, 5.07e+02, 5.78e+02, 6.28e+02, 5.97e+02, 5.85e+02, 5.45e+02, 5.15e+02, 6.25e+02, 5.78e+02, 5.78e+02, 5.03e+02, 5.52e+02, 6.87e+02, 5.27e+02, 5.23e+02, 4.91e+02, 6.09e+02, 5.26e+02, 6.24e+02, 7.10e+02, 7.32e+02
5.64e+02, 6.26e+02, 6.33e+02, 5.98e+02, 6.30e+02, 6.31e+02, 6.68e+02, 6.93e+02, 5.31e+02, 6.47e+02, 6.69e+02, 6.68e+02, 5.77e+02, 5.69e+02, 6.43e+02, 6.11e+02, 6.25e+02, 5.57e+02, 5.25e+02, 5.06e+02, 5.94e+02, 6.79e+02, 6.54e+02, 5.94e+02, 5.15e+02, 5.90e+02, 6.13e+02, 5.47e+02, 6.04e+02, 6.47e+02, 5.07e+02, 5.78e+02, 6.28e+02, 5.97e+02, 5.85e+02, 5.45e+02, 5.15e+02, 6.25e+02, 5.78e+02, 5.78e+02, 5.03e+02, 5.52e+02, 6.87e+02, 5.27e+02, 5.23e+02, 4.91e+02, 6.09e+02, 5.26e+02, 6.24e+02, 7.10e+02, 3.93e+02
5.43e+02, 4.99e+02, 5.89e+02, 5.98e+02, 6.30e+02, 5.16e+02, 6.46e+02, 3.20e+02, 5.31e+02, 3.43e+02, 6.69e+02, 3.02e+02, 5.77e+02, 5.69e+02, 6.43e+02, 5.54e+02, 6.12e+02, 5.57e+02, 5.25e+02, 5.06e+02, 5.09e+02, 6.79e+02, 6.54e+02, 5.94e+02, 5.04e+02, 5.90e+02, 5.09e+02, 5.47e+02, 6.04e+02, 6.47e+02, 5.07e+02, 5.78e+02, 6.28e+02, 5.97e+02, 5.85e+02, 5.45e+02, 5.15e+02, 5.89e+02, 5.78e+02, 5.78e+02, 5.03e+02, 5.52e+02, 3.40e+02, 5.27e+02, 5.23e+02, 4.80e+02, 6.09e+02, 5.16e+02, 6.24e+02, 3.26e+02, 3.93e+02
5.29e+02, 4.99e+02, 5.75e+02, 5.89e+02, 3.19e+02, 5.15e+02, 6.05e+02, 3.19e+02, 5.14e+02, 3.43e+02, 3.17e+02, 3.02e+02, 5.77e+02, 5.69e+02, 6.43e+02, 5.46e+02, 5.53e+02, 5.57e+02, 5.19e+02, 4.53e+02, 4.64e+02, 6.26e+02, 6.26e+02, 5.72e+02, 5.04e+02, 5.66e+02, 5.09e+02, 5.34e+02, 4.87e+02, 5.68e+02, 4.41e+02, 5.29e+02, 5.03e+02, 5.78e+02, 5.34e+02, 4.40e+02, 4.51e+02, 5.73e+02, 5.59e+02, 5.43e+02, 4.86e+02, 5.28e+02, 3.10e+02, 5.27e+02, 5.05e+02, 4.67e+02, 4.68e+02, 4.69e+02, 6.11e+02, 3.26e+02, 3.71e+02
4.78e+02, 4.99e+02, 5.46e+02, 5.71e+02, 3.19e+02, 4.98e+02, 6.05e+02, 3.19e+02, 5.14e+02, 3.29e+02, 3.04e+02, 3.02e+02, 5.77e+02, 5.69e+02, 6.43e+02, 5.46e+02, 5.45e+02, 5.57e+02, 5.19e+02, 4.20e+02, 4.64e+02, 5.78e+02, 6.26e+02, 5.54e+02, 5.04e+02, 5.17e+02, 5.09e+02, 5.34e+02, 4.38e+02, 5.11e+02, 4.41e+02, 5.29e+02, 5.03e+02, 5.78e+02, 5.34e+02, 4.32e+02, 4.51e+02, 5.70e+02, 5.59e+02, 5.43e+02, 4.84e+02, 5.28e+02, 3.10e+02, 5.27e+02, 4.49e+02, 4.67e+02, 4.68e+02, 4.69e+02, 6.11e+02, 3.26e+02, 3.71e+02
4.78e+02, 4.99e+02, 5.46e+02, 5.71e+02, 3.19e+02, 4.98e+02, 6.05e+02, 3.19e+02, 5.14e+02, 3.29e+02, 3.04e+02, 3.02e+02, 5.77e+02, 5.69e+02, 6.43e+02, 5.46e+02, 5.45e+02, 5.57e+02, 5.19e+02, 4.20e+02, 4.64e+02, 5.75e+02, 6.26e+02, 5.54e+02, 5.04e+02, 5.17e+02, 5.09e+02, 5.34e+02, 4.38e+02, 5.11e+02, 4.41e+02, 5.29e+02, 5.03e+02, 5.78e+02, 5.34e+02, 4.32e+02, 4.51e+02, 5.70e+02, 5.59e+02, 5.43e+02, 4.84e+02, 5.28e+02, 3.10e+02, 5.27e+02, 4.49e+02, 4.67e+02, 4.68e+02, 4.69e+02, 6.11e+02, 3.26e+02, 3.71e+02
4.78e+02, 4.99e+02, 5.46e+02, 5.71e+02, 3.19e+02, 4.98e+02, 6.05e+02, 3.19e+02, 5.14e+02, 3.29e+02, 3.04e+02, 3.02e+02, 5.77e+02, 5.69e+02, 6.43e+02, 5.46e+02, 5.45e+02, 5.57e+02, 5.19e+02, 4.20e+02, 4.64e+02, 5.75e+02, 6.26e+02, 5.54e+02, 5.04e+02, 5.17e+02, 5.09e+02, 5.34e+02, 4.09e+02, 5.11e+02, 4.41e+02, 5.29e+02, 5.03e+02, 5.78e+02, 5.34e+02, 4.32e+02, 4.51e+02, 5.70e+02, 5.59e+02, 5.43e+02, 4.84e+02, 5.28e+02, 3.10e+02, 5.27e+02, 4.49e+02, 4.67e+02, 4.68e+02, 4.69e+02, 6.11e+02, 3.26e+02, 3.71e+02
4.78e+02, 4.99e+02, 5.46e+02, 5.71e+02, 3.19e+02, 4.98e+02, 6.05e+02, 3.19e+02, 5.14e+02, 3.29e+02, 3.04e+02, 3.02e+02, 5.77e+02, 5.69e+02, 6.43e+02, 5.46e+02, 5.45e+02, 5.57e+02, 5.19e+02, 4.20e+02, 4.64e+02, 5.75e+02, 6.26e+02, 5.54e+02, 5.04e+02, 5.17e+02, 5.09e+02, 5.34e+02, 4.09e+02, 5.11e+02, 4.41e+02, 5.29e+02, 5.03e+02, 5.78e+02, 5.34e+02, 4.32e+02, 4.51e+02, 5.70e+02, 5.59e+02, 5.43e+02, 4.84e+02, 5.28e+02, 3.10e+02, 5.27e+02, 4.49e+02, 4.67e+02, 4.68e+02, 4.69e+02, 6.11e+02, 3.26e+02, 3.71e+02
4.78e+02, 4.99e+02, 5.46e+02, 5.71e+02, 3.19e+02, 4.98e+02, 6.05e+02, 3.19e+02, 5.14e+02, 3.29e+02, 3.04e+02, 3.02e+02, 5.77e+02, 5.69e+02, 6.43e+02, 5.46e+02, 5.45e+02, 5.57e+02, 5.19e+02, 4.20e+02, 4.64e+02, 5.75e+02, 6.26e+02, 5.54e+02, 5.04e+02, 5.17e+02, 5.09e+02, 5.34e+02, 4.09e+02, 5.11e+02, 4.41e+02, 5.29e+02, 5.03e+02, 5.78e+02, 5.34e+02, 4.32e+02, 4.51e+02, 5.70e+02, 5.59e+02, 5.43e+02, 4.84e+02, 5.28e+02, 3.10e+02, 5.27e+02, 4.49e+02, 4.67e+02, 4.68e+02, 4.69e+02, 6.11e+02, 3.26e+02, 3.71e+02
