7.17e+03, 7.13e+03, 8.39e+03, 7.17e+03, 7.74e+03, 7.99e+03, 9.75e+03, 8.74e+03, 1.00e+04, 6.35e+03, 6.32e+03, 8.04e+03, 8.24e+03, 8.39e+03, 6.91e+03, 8.72e+03, 8.25e+03, 8.71e+03, 8.01e+03, 7.27e+03, 8.86e+03, 9.62e+03, 7.47e+03, 7.35e+03, 8.20e+03, 6.79e+03, 4.74e+03, 7.72e+03, 8.53e+03, 6.78e+03, 7.79e+03, 8.35e+03, 8.58e+03, 6.48e+03, 8.94e+03, 6.79e+03, 8.49e+03, 7.63e+03, 9.48e+03, 8.72e+03, 8.50e+03, 8.22e+03, 8.58e+03, 9.34e+03, 7.66e+03, 7.55e+03, 8.15e+03, 8.95e+03, 7.63e+03, 7.14e+03, 7.51e+03
7.05e+03, 6.93e+03, 8.38e+03, 7.17e+03, 7.74e+03, 7.96e+03, 8.97e+03, 8.71e+03, 9.76e+03, 6.11e+03, 6.23e+03, 8.04e+03, 8.24e+03, 7.82e+03, 6.18e+03, 8.66e+03, 7.93e+03, 8.31e+03, 8.01e+03, 7.15e+03, 8.43e+03, 9.62e+03, 7.33e+03, 7.34e+03, 8.20e+03, 6.79e+03, 4.73e+03, 7.62e+03, 8.48e+03, 6.67e+03, 7.72e+03, 8.27e+03, 8.55e+03, 6.46e+03, 8.65e+03, 6.72e+03, 8.49e+03, 7.58e+03, 9.20e+03, 8.69e+03, 8.29e+03, 8.11e+03, 8.44e+03, 9.25e+03, 7.65e+03, 7.51e+03, 7.92e+03, 8.95e+03, 7.60e+03, 7.03e+03, 7.08e+03
7.05e+03, 6.93e+03, 8.38e+03, 7.17e+03, 7.74e+03, 7.96e+03, 8.93e+03, 8.70e+03, 9.74e+03, 6.11e+03, 6.22e+03, 8.04e+03, 8.24e+03, 7.82e+03, 6.14e+03, 8.66e+03, 7.93e+03, 8.31e+03, 8.01e+03, 7.15e+03, 8.43e+03, 9.61e+03, 7.31e+03, 7.34e+03, 8.20e+03, 6.79e+03, 4.73e+03, 7.60e+03, 8.48e+03, 6.66e+03, 7.70e+03, 8.27e+03, 8.54e+03, 6.46e+03, 8.61e+03, 6.71e+03, 8.49e+03, 7.58e+03, 9.18e+03, 8.68e+03, 8.27e+03, 8.10e+03, 8.43e+03, 9.25e+03, 7.65e+03, 7.34e+03, 7.83e+03, 8.95e+03, 7.60e+03, 7.03e+03, 7.06e+03
7.04e+03, 6.93e+03, 7.89e+03, 7.16e+03, 7.74e+03, 7.96e+03, 8.92e+03, 8.70e+03, 9.73e+03, 6.11e+03, 6.22e+03, 7.64e+03, 8.24e+03, 7.16e+03, 6.14e+03, 8.66e+03, 7.93e+03, 8.31e+03, 8.01e+03, 6.91e+03, 7.64e+03, 7.71e+03, 7.31e+03, 7.34e+03, 8.20e+03, 6.79e+03, 4.72e+03, 7.54e+03, 8.47e+03, 6.64e+03, 7.69e+03, 8.27e+03, 8.52e+03, 6.06e+03, 8.61e+03, 6.69e+03, 8.48e+03, 7.58e+03, 9.18e+03, 8.67e+03, 8.26e+03, 7.59e+03, 8.43e+03, 9.24e+03, 7.65e+03, 7.33e+03, 7.82e+03, 8.95e+03, 7.59e+03, 7.03e+03, 7.05e+03
7.04e+03, 6.07e+03, 6.20e+03, 7.16e+03, 7.29e+03, 6.52e+03, 8.77e+03, 7.32e+03, 8.65e+03, 6.11e+03, 5.79e+03, 7.36e+03, 6.83e+03, 7.01e+03, 5.42e+03, 8.14e+03, 6.22e+03, 7.71e+03, 7.62e+03, 6.58e+03, 7.13e+03, 7.27e+03, 6.24e+03, 6.81e+03, 6.63e+03, 6.79e+03, 4.72e+03, 7.32e+03, 7.11e+03, 6.61e+03, 7.30e+03, 7.68e+03, 7.91e+03, 5.85e+03, 8.58e+03, 5.77e+03, 7.14e+03, 6.83e+03, 8.82e+03, 8.38e+03, 7.35e+03, 7.56e+03, 8.43e+03, 1.00e+02, 6.88e+03, 6.21e+03, 7.17e+03, 8.54e+03, 7.08e+03, 6.00e+03, 7.02e+03
7.00e+03, 6.06e+03, 6.20e+03, 7.15e+03, 7.29e+03, 6.38e+03, 8.18e+03, 7.07e+03, 8.33e+03, 6.11e+03, 5.77e+03, 7.36e+03, 6.27e+03, 6.95e+03, 5.39e+03, 7.94e+03, 6.22e+03, 7.65e+03, 7.62e+03, 6.57e+03, 7.05e+03, 6.57e+03, 5.84e+03, 6.81e+03, 5.76e+03, 6.79e+03, 4.71e+03, 7.29e+03, 6.91e+03, 6.59e+03, 6.80e+03, 6.87e+03, 7.38e+03, 5.85e+03, 8.55e+03, 5.75e+03, 6.90e+03, 6.05e+03, 8.81e+03, 8.32e+03, 7.30e+03, 7.56e+03, 8.40e+03, 1.00e+02, 6.82e+03, 5.27e+03, 6.01e+03, 7.97e+03, 7.07e+03, 6.00e+03, 7.00e+03
6.97e+03, 6.06e+03, 6.13e+03, 7.15e+03, 7.29e+03, 6.38e+03, 8.05e+03, 7.07e+03, 8.33e+03, 6.11e+03, 5.76e+03, 7.36e+03, 6.17e+03, 6.95e+03, 4.98e+03, 7.83e+03, 6.22e+03, 7.62e+03, 7.62e+03, 6.57e+03, 7.02e+03, 6.54e+03, 5.84e+03, 6.81e+03, 5.75e+03, 6.79e+03, 4.71e+03, 7.29e+03, 6.87e+03, 6.59e+03, 6.80e+03, 6.79e+03, 7.24e+03, 5.85e+03, 8.54e+03, 5.75e+03, 6.90e+03, 6.05e+03, 8.81e+03, 7.83e+03, 7.29e+03, 7.55e+03, 7.98e+03, 1.00e+02, 6.80e+03, 5.19e+03, 6.01e+03, 7.62e+03, 7.06e+03, 6.00e+03, 6.98e+03
6.95e+03, 6.06e+03, 6.11e+03, 7.14e+03, 7.29e+03, 6.38e+03, 8.04e+03, 7.07e+03, 8.33e+03, 6.11e+03, 5.75e+03, 7.36e+03, 6.17e+03, 6.94e+03, 4.97e+03, 7.81e+03, 6.22e+03, 7.62e+03, 7.62e+03, 6.57e+03, 6.99e+03, 6.54e+03, 5.84e+03, 6.81e+03, 5.75e+03, 6.79e+03, 4.71e+03, 7.29e+03, 6.85e+03, 6.59e+03, 6.80e+03, 6.57e+03, 7.24e+03, 5.85e+03, 8.52e+03, 5.74e+03, 6.90e+03, 6.05e+03, 8.81e+03, 7.82e+03, 7.28e+03, 7.55e+03, 7.97e+03, 1.00e+02, 6.79e+03, 5.19e+03, 6.00e+03, 7.62e+03, 7.06e+03, 6.00e+03, 6.97e+03
6.90e+03, 5.75e+03, 6.09e+03, 7.14e+03, 7.29e+03, 6.38e+03, 8.04e+03, 7.07e+03, 8.32e+03, 6.11e+03, 5.74e+03, 7.36e+03, 6.17e+03, 6.94e+03, 4.97e+03, 7.81e+03, 6.22e+03, 7.52e+03, 7.62e+03, 6.57e+03, 6.99e+03, 6.54e+03, 5.84e+03, 6.81e+03, 5.75e+03, 6.79e+03, 4.71e+03, 7.29e+03, 6.85e+03, 6.59e+03, 6.80e+03, 6.56e+03, 7.23e+03, 5.85e+03, 8.52e+03, 5.74e+03, 6.90e+03, 6.05e+03, 8.81e+03, 7.82e+03, 7.28e+03, 7.55e+03, 7.95e+03, 1.00e+02, 6.78e+03, 5.18e+03, 6.00e+03, 7.62e+03, 7.05e+03, 6.00e+03, 6.82e+03
6.89e+03, 5.75e+03, 6.08e+03, 7.14e+03, 7.29e+03, 6.38e+03, 8.03e+03, 7.07e+03, 8.30e+03, 6.11e+03, 5.74e+03, 7.36e+03, 6.17e+03, 6.93e+03, 4.97e+03, 7.80e+03, 6.22e+03, 7.51e+03, 7.62e+03, 6.57e+03, 6.98e+03, 6.54e+03, 5.84e+03, 6.81e+03, 5.75e+03, 6.79e+03, 4.71e+03, 7.29e+03, 6.84e+03, 6.58e+03, 6.80e+03, 6.56e+03, 7.22e+03, 5.85e+03, 8.50e+03, 5.74e+03, 6.90e+03, 6.05e+03, 8.81e+03, 7.82e+03, 7.28e+03, 7.55e+03, 7.94e+03, 1.00e+02, 6.51e+03, 5.18e+03, 6.00e+03, 7.62e+03, 7.05e+03, 6.00e+03, 6.51e+03
