6.46e+02, 5.90e+02, 7.19e+02, 6.46e+02, 6.56e+02, 6.32e+02, 6.49e+02, 6.29e+02, 5.61e+02, 5.64e+02, 6.43e+02, 6.30e+02, 5.76e+02, 5.87e+02, 5.81e+02, 6.32e+02, 6.28e+02, 5.70e+02, 6.13e+02, 5.59e+02, 6.47e+02, 6.01e+02, 5.95e+02, 5.92e+02, 6.58e+02, 6.55e+02, 6.45e+02, 5.86e+02, 6.71e+02, 6.32e+02, 5.91e+02, 6.31e+02, 5.39e+02, 6.62e+02, 6.11e+02, 5.93e+02, 5.82e+02, 6.09e+02, 5.99e+02, 5.49e+02, 5.55e+02, 6.41e+02, 5.81e+02, 6.18e+02, 5.72e+02, 6.07e+02, 5.66e+02, 6.27e+02, 5.74e+02, 6.25e+02, 5.89e+02
6.44e+02, 5.88e+02, 6.86e+02, 6.45e+02, 6.56e+02, 6.31e+02, 6.48e+02, 6.26e+02, 5.60e+02, 5.63e+02, 6.43e+02, 6.29e+02, 5.75e+02, 5.85e+02, 5.79e+02, 6.30e+02, 6.22e+02, 5.68e+02, 6.12e+02, 5.58e+02, 6.45e+02, 5.98e+02, 5.71e+02, 5.92e+02, 6.56e+02, 6.53e+02, 6.43e+02, 5.86e+02, 6.68e+02, 6.30e+02, 5.90e+02, 6.29e+02, 5.37e+02, 6.61e+02, 6.10e+02, 5.92e+02, 5.79e+02, 6.08e+02, 5.99e+02, 5.47e+02, 5.37e+02, 6.41e+02, 5.80e+02, 6.16e+02, 5.72e+02, 6.06e+02, 5.64e+02, 6.24e+02, 5.72e+02, 6.24e+02, 5.86e+02
6.44e+02, 5.88e+02, 6.37e+02, 6.45e+02, 6.56e+02, 6.31e+02, 6.48e+02, 6.26e+02, 5.60e+02, 5.63e+02, 6.43e+02, 6.29e+02, 5.75e+02, 5.85e+02, 5.79e+02, 6.30e+02, 6.22e+02, 5.68e+02, 6.12e+02, 5.58e+02, 6.45e+02, 5.98e+02, 5.70e+02, 5.92e+02, 6.56e+02, 6.53e+02, 6.43e+02, 5.86e+02, 6.68e+02, 6.30e+02, 5.90e+02, 6.29e+02, 5.37e+02, 6.61e+02, 6.10e+02, 5.92e+02, 5.79e+02, 6.08e+02, 5.99e+02, 5.47e+02, 5.37e+02, 6.41e+02, 5.80e+02, 6.16e+02, 5.72e+02, 6.06e+02, 5.64e+02, 6.24e+02, 5.72e+02, 6.24e+02, 5.86e+02
6.44e+02, 5.88e+02, 6.01e+02, 6.45e+02, 6.27e+02, 6.31e+02, 6.48e+02, 6.14e+02, 5.60e+02, 5.63e+02, 6.38e+02, 6.29e+02, 5.75e+02, 5.85e+02, 5.79e+02, 6.30e+02, 6.22e+02, 5.68e+02, 6.12e+02, 5.58e+02, 6.45e+02, 5.98e+02, 5.70e+02, 5.92e+02, 5.72e+02, 6.53e+02, 5.26e+02, 5.86e+02, 6.40e+02, 6.30e+02, 5.90e+02, 6.29e+02, 5.37e+02, 6.58e+02, 6.10e+02, 5.92e+02, 5.79e+02, 6.08e+02, 5.99e+02, 5.47e+02, 5.37e+02, 6.41e+02, 5.80e+02, 6.16e+02, 5.72e+02, 6.06e+02, 5.64e+02, 6.24e+02, 5.72e+02, 5.57e+02, 5.86e+02
5.44e+02, 5.88e+02, 5.57e+02, 5.58e+02, 4.49e+02, 6.13e+02, 5.40e+02, 5.44e+02, 5.60e+02, 5.63e+02, 6.12e+02, 5.51e+02, 5.75e+02, 5.85e+02, 5.68e+02, 5.99e+02, 5.88e+02, 5.68e+02, 6.12e+02, 5.58e+02, 5.92e+02, 5.98e+02, 5.70e+02, 5.26e+02, 5.67e+02, 5.15e+02, 4.90e+02, 5.86e+02, 6.24e+02, 5.31e+02, 5.90e+02, 5.02e+02, 5.37e+02, 5.88e+02, 5.78e+02, 5.92e+02, 5.40e+02, 6.08e+02, 5.50e+02, 5.47e+02, 5.37e+02, 6.16e+02, 5.80e+02, 5.59e+02, 5.72e+02, 5.94e+02, 5.16e+02, 5.62e+02, 5.72e+02, 5.57e+02, 5.86e+02
5.44e+02, 5.54e+02, 5.53e+02, 5.58e+02, 2.55e+02, 5.23e+02, 5.40e+02, 5.28e+02, 5.60e+02, 5.63e+02, 5.94e+02, 5.51e+02, 5.75e+02, 5.62e+02, 5.42e+02, 5.66e+02, 5.75e+02, 5.68e+02, 6.04e+02, 5.58e+02, 5.92e+02, 5.76e+02, 5.56e+02, 5.26e+02, 5.67e+02, 5.15e+02, 4.90e+02, 5.86e+02, 6.09e+02, 5.30e+02, 5.78e+02, 5.02e+02, 5.37e+02, 5.66e+02, 5.71e+02, 5.71e+02, 5.40e+02, 5.90e+02, 5.49e+02, 5.43e+02, 5.37e+02, 5.93e+02, 5.80e+02, 5.23e+02, 5.42e+02, 5.68e+02, 5.10e+02, 5.15e+02, 5.55e+02, 5.57e+02, 5.54e+02
5.44e+02, 5.54e+02, 5.53e+02, 5.58e+02, 2.49e+02, 5.23e+02, 5.40e+02, 5.27e+02, 5.60e+02, 5.63e+02, 5.93e+02, 5.51e+02, 5.75e+02, 5.54e+02, 5.38e+02, 5.51e+02, 5.75e+02, 5.68e+02, 5.91e+02, 5.58e+02, 5.89e+02, 5.58e+02, 5.51e+02, 5.26e+02, 5.67e+02, 5.15e+02, 4.90e+02, 5.86e+02, 5.94e+02, 5.30e+02, 5.77e+02, 5.02e+02, 5.29e+02, 5.64e+02, 5.70e+02, 5.66e+02, 5.40e+02, 5.87e+02, 5.49e+02, 5.37e+02, 5.37e+02, 5.90e+02, 5.80e+02, 5.17e+02, 5.42e+02, 5.66e+02, 5.08e+02, 5.14e+02, 5.55e+02, 5.57e+02, 5.50e+02
5.44e+02, 5.54e+02, 5.53e+02, 5.58e+02, 2.47e+02, 5.23e+02, 5.40e+02, 5.23e+02, 5.46e+02, 5.63e+02, 5.91e+02, 5.51e+02, 5.58e+02, 5.50e+02, 5.33e+02, 5.49e+02, 5.75e+02, 5.68e+02, 5.86e+02, 5.58e+02, 5.89e+02, 5.54e+02, 5.49e+02, 5.26e+02, 5.67e+02, 5.15e+02, 4.90e+02, 5.86e+02, 5.92e+02, 5.30e+02, 5.76e+02, 5.02e+02, 5.29e+02, 5.63e+02, 5.64e+02, 5.65e+02, 5.40e+02, 5.84e+02, 5.36e+02, 5.37e+02, 5.37e+02, 5.90e+02, 5.63e+02, 5.16e+02, 5.42e+02, 5.66e+02, 5.08e+02, 5.14e+02, 5.55e+02, 5.57e+02, 5.46e+02
5.44e+02, 5.53e+02, 5.53e+02, 5.58e+02, 2.44e+02, 5.23e+02, 5.35e+02, 5.22e+02, 5.40e+02, 5.63e+02, 5.86e+02, 5.51e+02, 5.58e+02, 5.48e+02, 5.33e+02, 5.49e+02, 5.75e+02, 5.68e+02, 5.75e+02, 5.58e+02, 5.89e+02, 5.51e+02, 5.48e+02, 5.26e+02, 5.67e+02, 5.15e+02, 4.90e+02, 5.73e+02, 5.87e+02, 5.30e+02, 5.75e+02, 5.02e+02, 5.29e+02, 5.61e+02, 5.64e+02, 5.65e+02, 5.40e+02, 5.82e+02, 5.36e+02, 5.25e+02, 5.37e+02, 5.90e+02, 5.63e+02, 5.14e+02, 5.42e+02, 5.62e+02, 5.08e+02, 5.14e+02, 5.55e+02, 5.57e+02, 5.45e+02
5.44e+02, 5.51e+02, 5.53e+02, 5.58e+02, 2.44e+02, 5.23e+02, 5.33e+02, 5.20e+02, 5.36e+02, 5.63e+02, 5.83e+02, 5.51e+02, 5.58e+02, 5.47e+02, 5.33e+02, 5.48e+02, 5.75e+02, 5.68e+02, 5.63e+02, 5.58e+02, 5.88e+02, 5.50e+02, 5.48e+02, 5.26e+02, 5.67e+02, 5.15e+02, 4.90e+02, 5.72e+02, 5.83e+02, 5.30e+02, 5.75e+02, 5.02e+02, 5.29e+02, 5.61e+02, 5.64e+02, 5.65e+02, 5.40e+02, 5.82e+02, 5.36e+02, 5.20e+02, 5.37e+02, 5.90e+02, 5.63e+02, 5.13e+02, 5.42e+02, 5.61e+02, 5.05e+02, 5.14e+02, 5.55e+02, 5.57e+02, 5.45e+02
